hora,temperatura,chuva,umidade,sol,vento,aluguéis,estação_outono,estação_primavera,estação_verão,dia_quarta,dia_quinta,dia_segunda,dia_sexta,dia_sábado,dia_terça,feriado_sim,visibilidade_Umidade de 0% a 30%,visibilidade_Umidade de 30% a 60%,visibilidade_Umidade de 60% a 95%
0.18,0.39799999999999996,0,0.596,0.128,0.313,1474,0,0,1,0,0,0,0,0,0,0,0,0,1
0.07,0.243,0,0.6859999999999999,0.0,0.121,1251,1,0,0,0,0,1,0,0,0,0,0,0,1
0.06,0.239,0,0.445,0.0,0.061,373,0,1,0,0,0,0,1,0,0,0,0,0,0
0.01,0.225,0,0.8370000000000001,0.0,0.24100000000000002,197,0,1,0,0,0,1,0,0,0,0,1,0,0
0.07,0.214,0,0.754,0.0,0.10900000000000001,1080,1,0,0,0,0,1,0,0,0,0,0,0,0
0.12,0.32799999999999996,1,0.905,0.081,0.121,480,0,1,0,0,1,0,0,0,0,0,0,0,1
0.04,0.33799999999999997,0,0.777,0.0,0.24100000000000002,316,0,0,1,0,0,0,0,1,0,0,0,0,1
0.21,0.295,0,0.777,0.0,0.097,1463,0,1,0,0,0,0,0,0,1,0,0,0,0
0.02,0.16399999999999998,0,0.83,0.0,0.205,273,0,0,0,0,0,0,0,0,0,0,0,0,1
0.03,0.34700000000000003,1,0.912,0.0,0.121,167,0,0,1,1,0,0,0,0,0,0,1,0,0
0.15,0.275,0,0.513,0.08299999999999999,0.493,1179,1,0,0,1,0,0,0,0,0,0,0,0,0
0.15,0.111,0,0.4,0.10600000000000001,0.481,160,0,0,0,1,0,0,0,0,0,0,0,0,0
0.11,0.204,0,0.611,0.063,0.121,288,0,0,0,0,0,0,1,0,0,1,0,1,0
0.07,0.297,0,0.633,0.047,0.157,593,0,0,1,0,0,0,0,1,0,0,0,0,0
0.02,0.316,0,0.664,0.0,0.205,538,1,0,0,0,1,0,0,0,0,0,0,0,1
0.16,0.159,0,0.452,0.067,0.553,184,0,0,0,0,0,0,1,0,0,0,0,0,0
0.23,0.284,1,0.807,0.0,0.517,222,0,1,0,0,1,0,0,0,0,0,0,1,0
0.22,0.281,0,0.528,0.0,0.28900000000000003,12,1,0,0,0,0,0,0,0,0,0,0,0,0
0.14,0.266,0,0.7240000000000001,0.10600000000000001,0.253,970,1,0,0,0,0,0,0,0,0,0,0,0,1
0.22,0.161,0,0.43,0.0,0.313,285,0,0,0,0,1,0,0,0,0,0,0,0,0
0.18,0.405,0,0.626,0.099,0.24100000000000002,2376,0,0,1,0,1,0,0,0,0,0,0,1,0
0.08,0.353,0,0.784,0.037,0.24100000000000002,2121,0,0,1,0,0,0,1,0,0,0,0,0,1
0.2,0.154,0,0.324,0.0,0.721,138,0,0,0,0,0,0,0,0,1,0,0,0,0
0.12,0.395,0,0.52,0.196,0.325,814,0,0,1,0,0,1,0,0,0,0,0,0,1
0.14,0.33799999999999997,0,0.452,0.318,0.613,1070,0,1,0,0,1,0,0,0,0,0,0,0,1
0.19,0.401,0,0.633,0.037,0.445,1988,0,0,1,1,0,0,0,0,0,0,0,0,0
0.1,0.207,0,0.46,0.08299999999999999,0.181,387,0,1,0,1,0,0,0,0,0,0,0,0,0
0.16,0.278,0,0.46,0.091,0.265,1199,1,0,0,0,0,0,0,0,1,0,0,0,1
0.05,0.379,0,0.596,0.0,0.217,325,0,0,1,0,0,1,0,0,0,0,0,0,0
0.19,0.40700000000000003,0,0.588,0.034999999999999996,0.34900000000000003,1566,0,0,1,0,1,0,0,0,0,0,0,0,1
0.09,0.075,0,0.43,0.019,0.373,193,0,0,0,0,1,0,0,0,0,0,0,0,0
0.01,0.31,1,0.912,0.0,0.205,122,0,1,0,0,0,0,1,0,0,0,1,0,0
0.15,0.271,0,0.505,0.126,0.157,802,1,0,0,0,0,1,0,0,0,0,0,1,0
0.23,0.353,0,0.8140000000000001,0.0,0.121,1369,0,0,1,0,0,0,1,0,0,0,0,0,1
0.1,0.401,0,0.505,0.231,0.16899999999999998,594,0,0,1,0,0,0,0,0,1,0,0,0,0
0.23,0.17300000000000001,0,0.5660000000000001,0.0,0.10900000000000001,167,0,0,0,0,0,1,0,0,0,1,0,0,1
0.09,0.155,0,0.475,0.015,0.10900000000000001,128,0,0,0,0,0,1,0,0,0,1,0,0,0
0.19,0.14300000000000002,0,0.415,0.0,0.457,143,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.349,0,0.55,0.134,0.16899999999999998,2192,0,0,1,0,0,0,0,1,0,0,0,0,0
0.18,0.204,0,0.5579999999999999,0.007000000000000001,0.46900000000000003,616,0,0,0,0,0,0,0,0,1,0,0,0,0
0.07,0.153,0,0.415,0.0,0.16899999999999998,64,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0.292,0,0.43,0.213,0.373,1155,1,0,0,1,0,0,0,0,0,0,0,0,1
0.1,0.281,0,0.6409999999999999,0.064,0.265,576,0,1,0,0,1,0,0,0,0,0,0,1,0
0.07,0.292,0,0.701,0.034,0.10900000000000001,457,0,1,0,0,0,0,0,0,1,1,0,0,1
0.02,0.33899999999999997,0,0.777,0.0,0.073,387,0,0,1,0,0,0,1,0,0,0,0,1,0
0.09,0.395,0,0.626,0.16899999999999998,0.145,931,0,0,1,0,0,0,0,0,1,0,0,0,1
0.01,0.217,0,0.581,0.0,0.193,234,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08,0.26899999999999996,0,0.664,0.006,0.205,353,0,1,0,0,1,0,0,0,0,0,0,1,0
0.15,0.251,0,0.43700000000000006,0.119,0.301,634,0,1,0,0,0,0,0,0,1,0,0,0,1
0.12,0.28800000000000003,0,0.528,0.305,0.493,8,0,1,0,0,0,0,0,0,0,0,0,1,0
0.22,0.21899999999999997,0,0.6559999999999999,0.0,0.24100000000000002,648,0,1,0,0,0,0,1,0,0,0,1,0,0
0.19,0.239,0,0.5660000000000001,0.001,0.421,824,0,1,0,0,0,1,0,0,0,0,0,0,0
0.17,0.365,0,0.505,0.125,0.337,2069,1,0,0,0,0,1,0,0,0,0,0,0,0
0.19,0.313,0,0.603,0.028999999999999998,0.217,2459,0,1,0,0,0,1,0,0,0,0,0,0,1
0.11,0.307,0,0.6709999999999999,0.207,0.193,958,0,1,0,0,0,1,0,0,0,0,1,0,0
0.12,0.162,0,0.55,0.053000000000000005,0.181,218,0,0,0,1,0,0,0,0,0,0,0,0,1
0.17,0.42100000000000004,0,0.513,0.16899999999999998,0.313,1238,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2,0.289,0,0.792,0.0,0.361,1667,1,0,0,0,0,1,0,0,0,0,1,0,0
0.04,0.27399999999999997,0,0.6859999999999999,0.0,0.217,172,0,1,0,0,0,0,0,1,0,0,1,0,0
0.02,0.317,0,0.6709999999999999,0.0,0.145,802,0,0,1,1,0,0,0,0,0,1,0,0,1
0.09,0.261,0,0.762,0.025,0.121,1040,1,0,0,0,0,0,0,0,1,0,1,0,0
0.04,0.29100000000000004,0,0.7390000000000001,0.0,0.121,185,0,1,0,0,0,0,0,0,1,0,1,0,0
0.2,0.27399999999999997,0,0.7090000000000001,0.0,0.193,1448,1,0,0,0,0,0,0,0,1,0,0,0,1
0.02,0.35100000000000003,0,0.799,0.0,0.049,570,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23,0.222,0,0.43700000000000006,0.0,0.337,598,1,0,0,0,0,0,0,0,1,0,0,1,0
0.09,0.203,0,0.679,0.012,0.10900000000000001,349,0,0,0,1,0,0,0,0,0,0,1,0,0
0.18,0.218,0,0.649,0.001,0.373,512,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1,0.35700000000000004,0,0.588,0.213,0.205,876,1,0,0,0,0,0,0,0,1,0,0,0,0
0.02,0.268,0,0.784,0.0,0.493,8,0,1,0,0,0,0,0,0,0,0,0,1,0
0.05,0.24,0,0.8370000000000001,0.0,0.16899999999999998,169,1,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.177,0,0.731,0.0,0.301,132,0,0,0,0,0,0,0,0,1,0,0,1,0
0.13,0.364,0,0.46799999999999997,0.256,0.229,1072,1,0,0,0,0,0,0,0,1,0,0,0,0
0.18,0.35700000000000004,0,0.7240000000000001,0.019,0.313,1894,0,0,1,0,1,0,0,0,0,0,0,1,0
0.1,0.13699999999999998,0,0.33899999999999997,0.11599999999999999,0.433,136,0,0,0,0,0,0,1,0,0,0,0,0,1
0.22,0.33299999999999996,0,0.897,0.0,0.517,458,0,0,1,0,0,0,0,0,1,0,1,0,0
0.04,0.18600000000000003,0,0.573,0.0,0.217,79,0,0,0,0,1,0,0,0,0,0,0,0,1
0.11,0.319,1,0.92,0.025,0.133,193,0,1,0,0,1,0,0,0,0,0,1,0,0
0.06,0.22699999999999998,0,0.8140000000000001,0.0,0.16899999999999998,127,1,0,0,0,0,0,0,0,0,0,1,0,0
0.06,0.249,0,0.747,0.0,0.145,469,1,0,0,0,0,0,0,0,1,0,1,0,0
0.22,0.155,0,0.5429999999999999,0.0,0.145,194,0,0,0,1,0,0,0,0,0,0,0,0,0
0.14,0.369,0,0.46,0.267,0.193,1070,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2,0.252,0,0.649,0.0,0.265,312,0,1,0,0,0,0,0,0,0,0,0,0,1
0.02,0.313,0,0.8140000000000001,0.0,0.10900000000000001,737,0,0,1,0,1,0,0,0,0,0,1,0,0
0.09,0.305,0,0.618,0.124,0.193,1085,1,0,0,0,0,0,0,1,0,0,0,0,1
0.18,0.39899999999999997,0,0.483,0.10400000000000001,0.277,2489,0,0,1,0,1,0,0,0,0,0,0,0,0
0.1,0.292,1,0.649,0.027000000000000003,0.121,493,0,1,0,0,0,0,0,0,0,0,0,0,1
0.06,0.36200000000000004,0,0.7090000000000001,0.0,0.10900000000000001,647,0,0,1,0,0,0,0,0,0,0,0,0,0
0.05,0.306,1,0.8370000000000001,0.0,0.121,91,0,1,0,0,0,1,0,0,0,0,1,0,0
0.17,0.285,0,0.377,0.13899999999999998,0.133,1486,0,1,0,0,0,0,0,0,1,0,0,0,1
0.22,0.315,0,0.633,0.0,0.217,15,1,0,0,0,0,0,0,0,1,0,0,0,0
0.19,0.309,0,0.573,0.049,0.433,2460,0,1,0,1,0,0,0,0,0,0,0,0,0
0.17,0.212,0,0.33899999999999997,0.11299999999999999,0.325,640,0,1,0,0,0,0,0,1,0,0,0,0,0
0.02,0.198,0,0.784,0.0,0.193,223,0,1,0,0,0,0,1,0,0,0,1,0,0
0.2,0.34,0,0.784,0.0,0.229,1627,1,0,0,0,0,0,0,1,0,0,0,0,1
0.2,0.389,0,0.5660000000000001,0.007000000000000001,0.28900000000000003,1903,0,0,1,0,0,0,1,0,0,0,0,0,0
0.22,0.22699999999999998,0,0.8220000000000001,0.0,0.301,467,0,1,0,0,0,0,0,1,0,0,1,0,0
0.22,0.268,0,0.754,0.0,0.205,894,0,1,0,0,0,0,1,0,0,0,1,0,0
0.2,0.353,0,0.415,0.007000000000000001,0.325,2505,0,0,1,0,0,0,1,0,0,0,0,0,0
0.09,0.14400000000000002,0,0.573,0.053000000000000005,0.193,297,0,0,0,0,0,0,0,0,1,0,0,0,1
0.19,0.146,0,0.475,0.0,0.157,172,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,0.23399999999999999,0,0.596,0.0,0.265,1159,1,0,0,0,0,0,0,0,1,0,0,0,0
0.19,0.209,0,0.46,0.0,0.193,325,0,0,0,1,0,0,0,0,0,0,0,0,1
0.05,0.131,0,0.6709999999999999,0.0,0.301,57,0,0,0,0,0,0,0,0,1,0,0,0,1
0.02,0.237,0,0.52,0.0,0.145,276,0,1,0,0,0,0,0,0,1,0,0,0,0
0.11,0.223,0,0.5660000000000001,0.091,0.10900000000000001,449,0,1,0,0,0,1,0,0,0,0,0,0,1
0.02,0.34700000000000003,0,0.626,0.0,0.061,618,0,0,1,0,0,0,0,0,0,0,0,0,0
0.08,0.21899999999999997,0,0.747,0.011,0.073,9,1,0,0,0,0,0,0,0,0,0,0,1,0
0.04,0.242,0,0.716,0.0,0.133,216,1,0,0,0,0,0,0,0,0,0,0,0,1
0.18,0.34299999999999997,0,0.6409999999999999,0.026000000000000002,0.205,2969,0,0,1,0,1,0,0,0,0,0,0,0,1
0.16,0.331,0,0.354,0.16599999999999998,0.28900000000000003,2152,0,1,0,0,0,0,0,0,0,0,0,0,0
0.12,0.19899999999999998,0,0.845,0.028000000000000004,0.061,130,0,0,0,0,1,0,0,0,0,0,1,0,0
0.11,0.39899999999999997,0,0.588,0.096,0.253,651,0,0,1,0,0,0,0,0,1,0,0,0,0
0.13,0.375,0,0.701,0.10200000000000001,0.337,1006,0,0,1,1,0,0,0,0,0,0,0,0,1
0.11,0.129,0,0.445,0.096,0.24100000000000002,263,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.381,0,0.6409999999999999,0.0,0.145,880,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2,0.331,0,0.6709999999999999,0.009,0.181,2286,0,0,1,1,0,0,0,0,0,0,0,0,1
0.0,0.218,1,0.807,0.0,0.205,60,0,1,0,0,0,0,1,0,0,0,0,1,0
0.09,0.214,0,0.633,0.046,0.121,900,1,0,0,0,0,1,0,0,0,0,0,1,0
0.12,0.406,0,0.535,0.251,0.181,735,0,0,1,0,0,1,0,0,0,0,0,0,0
0.02,0.239,0,0.7090000000000001,0.0,0.121,168,0,1,0,0,0,0,0,0,1,0,1,0,0
0.12,0.213,0,0.603,0.071,0.121,311,0,0,0,0,0,0,1,0,0,1,0,1,0
0.03,0.379,0,0.611,0.0,0.217,349,0,0,1,0,0,0,0,0,1,0,0,0,0
0.16,0.297,1,0.912,0.015,0.229,43,1,0,0,0,1,0,0,0,0,0,1,0,0
0.23,0.33899999999999997,0,0.777,0.0,0.34900000000000003,1097,0,0,1,0,0,0,1,0,0,0,0,0,0
0.14,0.344,0,0.498,0.193,0.16899999999999998,1979,0,1,0,0,1,0,0,0,0,0,0,0,1
0.04,0.348,0,0.55,0.0,0.145,156,0,0,1,0,0,0,0,0,1,0,0,0,1
0.04,0.221,0,0.7090000000000001,0.0,0.097,178,1,0,0,1,0,0,0,0,0,0,0,0,1
0.11,0.33899999999999997,0,0.6409999999999999,0.091,0.277,1022,1,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.18899999999999997,0,0.6940000000000001,0.0,0.097,135,0,0,0,0,0,0,1,0,0,0,0,1,0
0.05,0.349,0,0.807,0.0,0.061,337,0,0,1,0,0,0,1,0,0,0,0,1,0
0.18,0.358,0,0.588,0.088,0.28900000000000003,3320,0,0,1,0,0,1,0,0,0,0,0,1,0
0.14,0.257,0,0.49,0.081,0.157,1007,0,1,0,0,0,0,0,0,0,0,0,1,0
0.05,0.263,0,0.882,0.0,0.121,210,0,1,0,0,0,1,0,0,0,0,1,0,0
0.23,0.35700000000000004,1,0.8140000000000001,0.0,0.253,280,0,0,1,0,1,0,0,0,0,0,0,0,1
0.15,0.36,0,0.43,0.225,0.193,2071,1,0,0,0,0,0,0,1,0,0,0,0,0
0.18,0.341,0,0.5429999999999999,0.08499999999999999,0.397,2920,0,1,0,0,0,1,0,0,0,0,0,1,0
0.03,0.22699999999999998,1,0.845,0.0,0.133,24,0,1,0,0,0,1,0,0,0,0,1,0,0
0.03,0.129,0,0.7090000000000001,0.0,0.181,82,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.19899999999999998,0,0.42200000000000004,0.0,0.229,512,1,0,0,0,0,0,0,1,0,0,0,0,0
0.13,0.321,0,0.40700000000000003,0.267,0.313,1097,0,1,0,0,1,0,0,0,0,0,0,1,0
0.1,0.127,0,0.505,0.10900000000000001,0.505,158,0,0,0,0,0,0,1,0,0,0,0,0,1
0.12,0.251,0,0.618,0.032,0.445,410,0,1,0,0,0,1,0,0,0,0,0,0,0
0.21,0.121,0,0.535,0.0,0.265,229,0,0,0,0,0,1,0,0,0,0,0,0,0
0.18,0.34600000000000003,0,0.43700000000000006,0.08399999999999999,0.313,3161,1,0,0,0,0,1,0,0,0,0,0,0,0
0.04,0.19399999999999998,1,0.7090000000000001,0.0,0.457,89,0,1,0,1,0,0,0,0,0,0,0,0,1
0.05,0.32799999999999996,0,0.8370000000000001,0.0,0.097,253,1,0,0,0,0,0,0,1,0,0,0,1,0
0.13,0.294,0,0.40700000000000003,0.321,0.301,988,0,1,0,0,0,1,0,0,0,0,0,0,1
0.08,0.374,0,0.6559999999999999,0.1,0.121,469,0,0,1,0,0,0,0,0,0,0,0,0,1
0.19,0.187,0,0.49,0.0,0.16899999999999998,464,0,0,0,0,0,0,1,0,0,0,0,0,1
0.23,0.20199999999999999,0,0.731,0.0,0.24100000000000002,324,0,1,0,0,0,0,1,0,0,0,1,0,0
0.09,0.131,0,0.5429999999999999,0.014000000000000002,0.16899999999999998,353,0,0,0,0,0,0,0,0,0,0,0,0,1
0.12,0.336,0,0.445,0.305,0.121,1422,0,1,0,0,1,0,0,0,0,0,0,0,1
0.21,0.249,0,0.7390000000000001,0.0,0.28900000000000003,471,0,1,0,0,0,0,0,0,0,0,1,0,0
0.17,0.309,0,0.445,0.040999999999999995,0.229,1915,1,0,0,0,0,1,0,0,0,0,0,1,0
0.09,0.23,0,0.611,0.079,0.10900000000000001,1037,1,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0.22399999999999998,0,0.581,0.020999999999999998,0.08499999999999999,768,1,0,0,1,0,0,0,0,0,0,0,0,0
0.19,0.268,0,0.42200000000000004,0.001,0.301,636,0,1,0,0,0,0,0,1,0,0,0,0,0
0.23,0.11199999999999999,0,0.581,0.0,0.16899999999999998,187,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.259,0,0.845,0.0,0.46900000000000003,15,1,0,0,0,0,0,0,0,1,0,0,0,1
0.2,0.245,0,0.679,0.0,0.157,154,0,1,0,0,0,0,0,0,0,0,1,0,0
0.23,0.321,0,0.679,0.0,0.217,779,0,0,1,0,1,0,0,0,0,0,0,0,0
0.0,0.231,0,0.664,0.0,0.145,651,1,0,0,0,0,0,0,0,0,0,0,0,1
0.05,0.33299999999999996,0,0.679,0.0,0.205,325,0,0,1,0,1,0,0,0,0,0,0,0,0
0.18,0.301,0,0.747,0.012,0.277,1309,0,1,0,0,1,0,0,0,0,0,1,0,0
0.09,0.17600000000000002,0,0.581,0.072,0.133,424,0,0,0,0,0,1,0,0,0,0,0,0,1
0.23,0.345,1,0.89,0.0,0.133,206,0,0,1,1,0,0,0,0,0,0,0,0,1
0.03,0.154,0,0.46,0.0,0.229,43,0,0,0,0,0,0,1,0,0,1,0,0,0
0.22,0.395,0,0.5660000000000001,0.0,0.193,1357,0,0,1,0,0,0,0,0,0,0,0,0,1
0.01,0.195,0,0.716,0.0,0.16899999999999998,246,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.358,0,0.777,0.0,0.10900000000000001,1009,0,0,1,1,0,0,0,0,0,0,0,1,0
0.1,0.281,0,0.649,0.159,0.373,506,0,1,0,1,0,0,0,0,0,0,0,1,0
0.07,0.215,0,0.754,0.0,0.10900000000000001,892,1,0,0,0,1,0,0,0,0,0,0,1,0
0.05,0.253,0,0.649,0.0,0.24100000000000002,124,0,1,0,0,0,0,1,0,0,0,0,1,0
0.12,0.42,0,0.475,0.305,0.253,567,0,0,1,0,0,0,0,0,0,0,0,0,1
0.13,0.428,0,0.43,0.324,0.24100000000000002,575,0,0,1,0,0,0,0,0,0,0,0,0,1
0.11,0.196,0,0.55,0.1,0.24100000000000002,394,0,0,0,0,0,0,0,0,0,0,0,0,1
0.05,0.374,0,0.731,0.0,0.121,234,0,0,1,1,0,0,0,0,0,1,0,0,1
0.18,0.428,0,0.535,0.099,0.325,1890,0,0,1,0,1,0,0,0,0,0,0,0,1
0.04,0.135,0,0.43700000000000006,0.0,0.385,54,0,0,0,0,0,0,1,0,0,0,0,0,0
0.17,0.225,0,0.5579999999999999,0.064,0.553,790,0,1,0,0,0,1,0,0,0,0,0,1,0
0.11,0.341,0,0.596,0.101,0.097,10,1,0,0,1,0,0,0,0,0,0,0,0,1
0.13,0.225,0,0.596,0.08499999999999999,0.385,371,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.36200000000000004,0,0.46799999999999997,0.29900000000000004,0.337,1047,0,0,1,0,0,0,0,1,0,0,0,0,1
0.02,0.335,0,0.8370000000000001,0.0,0.08499999999999999,598,0,0,1,0,0,0,0,0,0,0,0,1,0
0.12,0.31,0,0.633,0.211,0.24100000000000002,1060,1,0,0,0,0,1,0,0,0,0,1,0,0
0.16,0.354,0,0.49,0.065,0.16899999999999998,14,1,0,0,1,0,0,0,0,0,0,0,0,1
0.16,0.255,0,0.92,0.014000000000000002,0.16899999999999998,226,0,1,0,0,1,0,0,0,0,0,1,0,0
0.13,0.429,0,0.513,0.179,0.24100000000000002,590,0,0,1,0,1,0,0,0,0,0,0,0,1
0.03,0.08900000000000001,0,0.52,0.0,0.24100000000000002,52,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08,0.35100000000000003,0,0.912,0.026000000000000002,0.121,834,0,0,1,1,0,0,0,0,0,0,1,0,0
0.02,0.375,0,0.6940000000000001,0.0,0.24100000000000002,508,0,0,1,1,0,0,0,0,0,0,0,0,0
0.17,0.38,0,0.452,0.194,0.46900000000000003,2050,0,0,1,0,0,1,0,0,0,0,0,0,1
0.14,0.28300000000000003,0,0.415,0.20600000000000002,0.325,1054,1,0,0,0,1,0,0,0,0,0,0,0,1
0.23,0.266,0,0.6559999999999999,0.0,0.181,664,0,1,0,0,0,0,0,1,0,0,0,1,0
0.15,0.319,0,0.505,0.143,0.229,1192,1,0,0,0,0,1,0,0,0,0,0,1,0
0.1,0.294,0,0.6859999999999999,0.123,0.133,788,0,1,0,0,0,1,0,0,0,0,1,0,0
0.09,0.16899999999999998,0,0.498,0.017,0.181,393,0,0,0,0,0,0,1,0,0,0,0,0,1
0.1,0.262,1,0.905,0.012,0.181,15,0,1,0,1,0,0,0,0,0,0,1,0,0
0.2,0.185,0,0.6409999999999999,0.0,0.253,164,0,0,0,0,0,0,1,0,0,1,0,0,1
0.08,0.15,0,0.596,0.0,0.145,99,0,0,0,0,0,1,0,0,0,1,0,0,0
0.02,0.155,0,0.445,0.0,0.433,75,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0.183,0,0.588,0.0,0.181,276,0,0,0,0,0,0,0,0,1,0,0,0,1
0.17,0.282,0,0.535,0.034999999999999996,0.181,1387,1,0,0,0,1,0,0,0,0,0,0,1,0
0.01,0.344,0,0.6859999999999999,0.0,0.08499999999999999,517,0,1,0,1,0,0,0,0,0,0,0,1,0
0.22,0.32299999999999995,0,0.747,0.0,0.181,782,0,0,1,0,1,0,0,0,0,0,0,0,0
0.11,0.287,0,0.37,0.21000000000000002,0.325,972,1,0,0,1,0,0,0,0,0,0,0,0,1
0.22,0.335,0,0.7090000000000001,0.0,0.145,1726,1,0,0,0,1,0,0,0,0,0,0,0,0
0.23,0.341,0,0.8370000000000001,0.0,0.097,1128,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0.155,0,0.573,0.0,0.217,192,0,0,0,0,0,0,1,0,0,0,0,0,1
0.15,0.395,0,0.40700000000000003,0.223,0.253,1208,0,0,1,0,0,0,0,1,0,0,0,0,1
0.16,0.207,0,0.452,0.016,0.229,367,0,0,0,1,0,0,0,0,0,0,0,0,1
0.01,0.255,0,0.611,0.0,0.133,386,1,0,0,0,0,1,0,0,0,0,0,0,1
0.11,0.396,0,0.581,0.233,0.16899999999999998,712,0,0,1,0,0,1,0,0,0,0,0,0,0
0.11,0.275,0,0.535,0.17099999999999999,0.16899999999999998,840,1,0,0,0,0,0,1,0,0,0,0,1,0
0.04,0.32799999999999996,0,0.882,0.0,0.037,396,0,0,1,0,0,0,0,1,0,0,1,0,0
0.02,0.16399999999999998,0,0.415,0.0,0.217,111,0,0,0,1,0,0,0,0,0,0,0,0,1
0.09,0.218,0,0.5660000000000001,0.10800000000000001,0.229,692,0,1,0,0,0,0,1,0,0,0,0,0,0
0.17,0.221,0,0.6409999999999999,0.007000000000000001,0.28900000000000003,1111,1,0,0,1,0,0,0,0,0,0,0,0,0
0.09,0.322,0,0.5429999999999999,0.13799999999999998,0.157,1242,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.19,0,0.505,0.0,0.121,52,0,0,0,1,0,0,0,0,0,0,0,0,1
0.07,0.231,0,0.754,0.0,0.08499999999999999,330,1,0,0,0,0,0,0,0,0,0,0,1,0
0.21,0.309,0,0.505,0.0,0.265,1544,1,0,0,1,0,0,0,0,0,0,0,0,0
0.16,0.263,0,0.37,0.183,0.34900000000000003,1214,0,1,0,0,0,0,0,1,0,0,0,0,1
0.1,0.39399999999999996,0,0.618,0.202,0.301,663,0,0,1,1,0,0,0,0,0,0,0,0,1
0.15,0.361,0,0.5660000000000001,0.209,0.433,1185,1,0,0,0,0,1,0,0,0,0,0,0,0
0.14,0.257,0,0.452,0.29100000000000004,0.24100000000000002,785,0,1,0,0,0,0,1,0,0,0,0,0,0
0.06,0.354,0,0.882,0.001,0.157,608,0,0,1,0,0,0,1,0,0,0,0,1,0
0.07,0.163,0,0.483,0.0,0.133,66,0,0,0,0,1,0,0,0,0,1,0,0,0
0.17,0.32,0,0.55,0.118,0.445,1330,0,1,0,1,0,0,0,0,0,0,0,0,0
0.09,0.207,0,0.633,0.071,0.181,576,0,1,0,0,0,1,0,0,0,0,0,0,0
0.17,0.221,0,0.581,0.022,0.24100000000000002,392,0,0,0,0,0,0,0,1,0,0,1,0,0
0.22,0.20199999999999999,0,0.7390000000000001,0.0,0.08499999999999999,323,0,0,0,1,0,0,0,0,0,0,1,0,0
0.23,0.375,0,0.792,0.0,0.073,722,0,0,1,0,0,0,0,1,0,0,0,0,1
0.08,0.152,0,0.40700000000000003,0.0,0.097,561,0,0,0,0,1,0,0,0,0,0,0,0,0
0.22,0.268,0,0.6409999999999999,0.0,0.28900000000000003,1151,0,1,0,0,1,0,0,0,0,0,0,0,1
0.03,0.353,0,0.5579999999999999,0.0,0.157,363,0,0,1,0,0,0,0,0,1,0,0,1,0
0.21,0.389,0,0.633,0.0,0.24100000000000002,1999,0,0,1,0,0,1,0,0,0,0,0,0,0
0.23,0.133,0,0.5579999999999999,0.0,0.145,174,0,0,0,0,0,1,0,0,0,0,0,0,1
0.18,0.19699999999999998,0,0.475,0.001,0.277,517,0,0,0,0,1,0,0,0,0,0,0,0,1
0.13,0.18100000000000002,0,0.294,0.246,0.313,205,0,0,0,0,0,0,0,1,0,1,0,0,1
0.23,0.273,0,0.596,0.0,0.08499999999999999,1204,1,0,0,0,0,0,1,0,0,0,0,0,0
0.15,0.257,0,0.528,0.056999999999999995,0.433,889,1,0,0,0,0,1,0,0,0,0,0,0,0
0.13,0.272,0,0.452,0.199,0.277,902,1,0,0,0,0,0,0,0,1,0,0,0,1
0.13,0.354,0,0.377,0.33599999999999997,0.34900000000000003,1117,0,1,0,0,0,0,1,0,0,0,0,0,1
0.21,0.27699999999999997,1,0.905,0.0,0.517,32,1,0,0,0,0,0,0,1,0,0,1,0,0
0.2,0.336,0,0.5429999999999999,0.0,0.16899999999999998,2081,1,0,0,0,0,0,1,0,0,0,0,0,0
0.1,0.256,0,0.483,0.05500000000000001,0.08499999999999999,436,0,1,0,0,0,0,0,0,1,0,0,1,0
0.2,0.34700000000000003,0,0.6709999999999999,0.0,0.373,2027,0,0,1,0,0,0,0,1,0,0,0,0,0
0.11,0.17300000000000001,0,0.528,0.05600000000000001,0.325,154,0,0,0,1,0,0,0,0,0,0,0,0,1
0.21,0.326,0,0.588,0.0,0.205,2352,0,0,1,0,0,0,1,0,0,0,0,0,0
