hora,temperatura,chuva,umidade,sol,vento,estação_outono,estação_primavera,estação_verão,dia_quarta,dia_quinta,dia_segunda,dia_sexta,dia_sábado,dia_terça,feriado_sim,visibilidade_Umidade de 0% a 30%,visibilidade_Umidade de 30% a 60%,visibilidade_Umidade de 60% a 95%
0.16,0.43,0,0.46799999999999997,0.207,0.16899999999999998,0,0,1,0,0,0,0,0,1,0,0,0,0
0.21,0.212,0,0.603,0.0,0.10900000000000001,0,0,0,0,0,0,0,0,1,0,1,0,0
0.04,0.192,0,0.5429999999999999,0.0,0.08499999999999999,1,0,0,0,0,0,0,0,1,0,0,0,0
0.12,0.281,0,0.46799999999999997,0.255,0.145,1,0,0,0,0,1,0,0,0,0,0,0,1
0.11,0.14300000000000002,0,0.37,0.128,0.361,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0.33899999999999997,0,0.807,0.15,0.229,0,1,0,0,1,0,0,0,0,0,0,0,1
0.23,0.321,0,0.573,0.0,0.193,1,0,0,0,1,0,0,0,0,0,0,0,0
0.05,0.273,0,0.92,0.0,0.121,0,1,0,0,0,0,0,0,0,0,1,0,0
0.1,0.259,0,0.6940000000000001,0.044,0.589,1,0,0,0,0,0,0,0,1,0,0,0,0
0.03,0.315,0,0.633,0.0,0.253,1,0,0,0,0,0,0,0,1,0,0,0,0
0.17,0.327,0,0.42200000000000004,0.12,0.397,1,0,0,0,0,1,0,0,0,1,0,0,0
0.01,0.133,0,0.52,0.0,0.313,0,0,0,0,0,0,0,0,0,0,0,0,1
0.19,0.24100000000000002,0,0.769,0.0,0.325,1,0,0,0,0,0,1,0,0,0,1,0,0
0.07,0.247,0,0.83,0.0,0.097,1,0,0,0,1,0,0,0,0,0,1,0,0
0.14,0.309,0,0.415,0.23700000000000002,0.337,1,0,0,0,0,0,0,0,0,0,0,0,1
0.22,0.19699999999999998,0,0.46,0.0,0.34900000000000003,0,1,0,0,0,0,0,0,1,0,0,0,0
0.15,0.375,0,0.498,0.298,0.181,0,0,1,0,0,0,0,1,0,0,0,0,0
0.22,0.326,0,0.8370000000000001,0.0,0.313,1,0,0,0,0,0,0,0,0,0,1,0,0
0.19,0.391,0,0.573,0.056999999999999995,0.313,0,0,1,0,0,1,0,0,0,0,0,0,0
0.07,0.306,0,0.6940000000000001,0.004,0.097,0,0,1,0,0,0,0,1,0,0,0,0,0
0.19,0.171,0,0.49,0.0,0.277,0,0,0,0,0,1,0,0,0,1,0,0,0
0.07,0.26899999999999996,0,0.596,0.028999999999999998,0.301,0,1,0,0,0,0,0,1,0,0,0,0,1
0.15,0.361,0,0.596,0.11000000000000001,0.24100000000000002,1,0,0,0,0,0,1,0,0,0,0,0,0
0.03,0.13699999999999998,0,0.475,0.0,0.265,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01,0.38299999999999995,0,0.7090000000000001,0.0,0.145,0,0,1,0,0,1,0,0,0,0,0,0,0
0.18,0.17800000000000002,0,0.483,0.043,0.589,0,1,0,1,0,0,0,0,0,1,0,0,1
0.02,0.261,0,0.7240000000000001,0.0,0.097,0,1,0,0,1,0,0,0,0,0,0,1,0
0.16,0.24600000000000002,0,0.475,0.05600000000000001,0.24100000000000002,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.294,0,0.701,0.0,0.145,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.32,0,0.8220000000000001,0.0,0.145,0,0,1,0,0,1,0,0,0,0,0,0,0
0.01,0.341,0,0.664,0.0,0.121,0,0,1,0,0,0,1,0,0,0,0,0,0
0.22,0.22699999999999998,0,0.43,0.0,0.277,1,0,0,0,0,0,0,0,1,0,0,1,0
0.14,0.212,0,0.633,0.04,0.16899999999999998,0,0,0,0,0,0,0,1,0,0,1,0,0
0.12,0.317,0,0.46,0.344,0.505,0,1,0,1,0,0,0,0,0,0,0,0,1
0.21,0.267,0,0.633,0.0,0.08499999999999999,1,0,0,0,1,0,0,0,0,0,0,0,0
0.22,0.255,0,0.43,0.0,0.133,0,1,0,0,0,1,0,0,0,0,0,0,0
0.01,0.231,1,0.897,0.0,0.049,0,1,0,0,0,1,0,0,0,0,0,1,0
0.05,0.19,0,0.649,0.0,0.133,0,1,0,0,0,0,0,1,0,0,0,0,0
0.04,0.321,0,0.754,0.0,0.145,1,0,0,0,0,0,1,0,0,0,0,0,0
0.18,0.36200000000000004,0,0.581,0.08,0.337,1,0,0,0,0,1,0,0,0,0,0,0,0
0.07,0.22699999999999998,0,0.8220000000000001,0.0,0.121,1,0,0,1,0,0,0,0,0,0,1,0,0
0.05,0.244,0,0.43700000000000006,0.0,0.133,0,1,0,0,0,0,1,0,0,0,0,0,0
0.22,0.261,0,0.792,0.0,0.16899999999999998,1,0,0,0,0,0,1,0,0,0,1,0,0
0.05,0.34700000000000003,1,0.845,0.0,0.205,0,0,1,0,0,0,1,0,0,0,0,0,0
0.03,0.081,0,0.505,0.0,0.121,0,0,0,0,0,0,0,1,0,0,0,0,0
0.19,0.406,0,0.55,0.032,0.337,0,0,1,0,0,1,0,0,0,0,0,0,0
0.15,0.159,0,0.377,0.10400000000000001,0.28900000000000003,0,0,0,0,0,0,0,1,0,0,0,0,1
0.05,0.121,0,0.452,0.0,0.253,0,0,0,1,0,0,0,0,0,0,0,0,0
0.22,0.305,0,0.588,0.0,0.229,0,1,0,0,0,0,1,0,0,0,0,0,1
0.2,0.131,0,0.415,0.0,0.193,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23,0.327,0,0.649,0.0,0.037,0,0,1,1,0,0,0,0,0,0,0,0,1
0.05,0.365,0,0.8140000000000001,0.0,0.121,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0,0.242,0,0.6559999999999999,0.0,0.097,1,0,0,0,0,0,0,0,0,0,0,0,1
0.06,0.155,0,0.777,0.0,0.157,0,0,0,0,0,0,0,0,0,0,1,0,0
0.17,0.33899999999999997,0,0.46799999999999997,0.176,0.34900000000000003,0,1,0,0,1,0,0,0,0,0,0,0,1
0.18,0.231,0,0.483,0.001,0.097,1,0,0,0,0,0,0,1,0,0,0,0,0
0.19,0.41600000000000004,0,0.535,0.041999999999999996,0.313,0,0,1,0,0,0,0,0,1,0,0,0,0
0.06,0.292,0,0.649,0.0,0.277,1,0,0,1,0,0,0,0,0,0,0,0,0
0.2,0.35,0,0.475,0.006,0.361,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23,0.21100000000000002,0,0.498,0.0,0.28900000000000003,1,0,0,0,0,1,0,0,0,0,0,0,1
0.03,0.358,0,0.807,0.0,0.061,0,0,1,0,0,0,1,0,0,0,0,0,1
0.07,0.18100000000000002,0,0.875,0.0,0.157,0,0,0,0,1,0,0,0,0,0,1,0,0
0.15,0.214,0,0.5579999999999999,0.062,0.133,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19,0.39799999999999996,0,0.6709999999999999,0.01,0.121,0,0,1,0,0,0,1,0,0,0,0,0,1
0.15,0.184,0,0.445,0.041999999999999996,0.205,0,0,0,0,0,0,1,0,0,0,0,1,0
0.02,0.147,0,0.603,0.0,0.193,0,0,0,0,0,0,1,0,0,0,0,0,1
0.06,0.149,0,0.588,0.0,0.181,0,0,0,0,0,0,0,0,1,0,0,0,1
0.02,0.251,1,0.86,0.0,0.28900000000000003,0,1,0,0,0,1,0,0,0,0,1,0,0
0.1,0.39899999999999997,0,0.5429999999999999,0.233,0.253,0,0,1,0,0,0,0,0,0,0,0,0,1
0.09,0.161,0,0.762,0.01,0.16899999999999998,0,0,0,1,0,0,0,0,0,0,0,1,0
0.12,0.245,0,0.6409999999999999,0.08499999999999999,0.205,1,0,0,0,0,0,0,0,1,0,1,0,0
0.03,0.207,0,0.83,0.0,0.193,1,0,0,0,0,0,0,0,1,0,1,0,0
0.03,0.187,0,0.664,0.0,0.073,0,0,0,0,0,0,1,0,0,0,0,1,0
0.16,0.402,0,0.573,0.22799999999999998,0.385,0,0,1,0,0,0,0,0,0,0,0,0,1
0.19,0.34299999999999997,1,0.92,0.0,0.121,0,0,1,0,0,0,0,0,1,0,0,0,1
0.01,0.22699999999999998,0,0.679,0.0,0.145,1,0,0,1,0,0,0,0,0,0,0,0,0
0.15,0.316,0,0.415,0.157,0.265,1,0,0,0,0,0,0,0,1,0,0,0,1
0.04,0.27899999999999997,0,0.8220000000000001,0.0,0.121,0,1,0,0,1,0,0,0,0,0,0,0,1
0.09,0.363,0,0.7090000000000001,0.11499999999999999,0.157,0,0,1,0,0,0,0,1,0,0,0,0,1
0.11,0.39299999999999996,0,0.5660000000000001,0.28300000000000003,0.277,0,0,1,0,0,1,0,0,0,0,0,0,1
0.13,0.19899999999999998,0,0.34700000000000003,0.28300000000000003,0.397,0,1,0,0,0,0,0,1,0,0,0,0,1
0.12,0.344,0,0.731,0.215,0.28900000000000003,0,0,1,1,0,0,0,0,0,0,0,1,0
0.21,0.195,0,0.385,0.0,0.397,0,0,0,1,0,0,0,0,0,0,0,0,1
0.14,0.293,0,0.42200000000000004,0.24300000000000002,0.193,1,0,0,0,0,1,0,0,0,0,0,0,1
0.22,0.261,0,0.716,0.0,0.049,1,0,0,1,0,0,0,0,0,0,0,0,1
0.18,0.365,0,0.498,0.019,0.16899999999999998,0,0,1,0,1,0,0,0,0,0,0,0,0
0.03,0.126,0,0.664,0.0,0.133,0,0,0,0,1,0,0,0,0,0,0,0,1
0.23,0.297,0,0.46,0.0,0.181,0,1,0,0,0,0,0,1,0,0,0,0,0
0.18,0.293,0,0.46799999999999997,0.014000000000000002,0.217,1,0,0,0,0,0,0,1,0,0,0,0,1
0.13,0.257,0,0.633,0.08499999999999999,0.133,1,0,0,0,0,0,0,0,1,0,1,0,0
0.05,0.37200000000000005,0,0.6940000000000001,0.0,0.061,0,0,1,0,0,1,0,0,0,0,0,0,0
0.19,0.257,0,0.649,0.019,0.277,0,1,0,0,0,0,0,0,0,0,0,0,1
0.16,0.39899999999999997,0,0.52,0.098,0.361,0,0,1,0,0,1,0,0,0,0,0,0,1
0.1,0.18100000000000002,0,0.611,0.08,0.217,0,0,0,0,0,0,0,0,0,0,0,0,1
0.19,0.355,1,0.807,0.008,0.157,0,0,1,0,0,0,0,0,0,0,0,1,0
0.11,0.153,0,0.452,0.077,0.409,0,0,0,0,1,0,0,0,0,0,0,0,1
0.01,0.245,0,0.52,0.0,0.121,0,1,0,0,1,0,0,0,0,0,0,0,1
0.1,0.345,0,0.581,0.23700000000000002,0.373,0,0,1,1,0,0,0,0,0,1,0,1,0
0.12,0.384,0,0.664,0.254,0.16899999999999998,0,0,1,1,0,0,0,0,0,0,0,0,0
0.21,0.249,0,0.5579999999999999,0.0,0.16899999999999998,1,0,0,1,0,0,0,0,0,0,0,0,0
0.21,0.33899999999999997,1,0.92,0.0,0.073,0,0,1,1,0,0,0,0,0,0,0,1,0
0.01,0.34700000000000003,0,0.777,0.0,0.097,0,0,1,1,0,0,0,0,0,0,0,0,1
0.2,0.363,0,0.784,0.009,0.205,0,0,1,0,0,0,1,0,0,0,0,0,1
0.02,0.231,0,0.6940000000000001,0.0,0.097,1,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.17600000000000002,0,0.513,0.0,0.16899999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01,0.19899999999999998,0,0.528,0.0,0.229,0,1,0,0,0,0,0,1,0,0,0,0,0
0.1,0.29,0,0.4,0.179,0.193,0,1,0,0,0,0,1,0,0,0,0,0,1
0.07,0.18100000000000002,0,0.7240000000000001,0.0,0.10900000000000001,0,0,0,0,0,0,1,0,0,1,0,1,0
0.23,0.391,0,0.5579999999999999,0.0,0.24100000000000002,0,0,1,1,0,0,0,0,0,0,0,0,0
0.21,0.32899999999999996,0,0.6859999999999999,0.0,0.025,0,0,1,1,0,0,0,0,0,0,0,0,1
0.09,0.217,0,0.528,0.134,0.34900000000000003,0,1,0,0,0,0,0,1,0,0,0,0,1
0.16,0.35,1,0.912,0.017,0.10900000000000001,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0,0.16,0,0.55,0.0,0.337,0,0,0,0,0,0,0,1,0,0,0,0,1
0.13,0.415,0,0.505,0.205,0.181,0,0,1,0,0,1,0,0,0,0,0,0,0
0.21,0.247,0,0.679,0.0,0.229,0,1,0,0,0,0,0,0,0,0,0,0,1
0.04,0.223,0,0.8140000000000001,0.0,0.229,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.23,1,0.792,0.0,0.157,0,1,0,0,0,1,0,0,0,0,1,0,0
0.1,0.168,0,0.6559999999999999,0.022,0.229,0,0,0,1,0,0,0,0,0,0,0,0,1
0.12,0.157,0,0.392,0.21200000000000002,0.373,0,0,0,0,0,0,1,0,0,0,0,0,1
0.19,0.28300000000000003,0,0.55,0.0,0.277,1,0,0,0,1,0,0,0,0,0,0,0,0
0.08,0.175,0,0.588,0.006,0.097,0,0,0,0,0,0,0,0,0,0,0,0,1
0.15,0.41700000000000004,0,0.49,0.24,0.205,0,0,1,0,1,0,0,0,0,0,0,0,0
0.23,0.303,0,0.679,0.0,0.145,1,0,0,0,0,0,0,1,0,0,0,0,0
0.04,0.332,0,0.845,0.0,0.133,0,0,1,0,1,0,0,0,0,0,1,0,0
0.03,0.344,1,0.912,0.0,0.325,0,0,1,0,1,0,0,0,0,0,0,0,0
0.2,0.40700000000000003,0,0.5579999999999999,0.004,0.277,0,0,1,0,0,0,0,0,1,0,0,0,0
0.05,0.237,0,0.6559999999999999,0.0,0.121,0,1,0,0,0,0,0,0,1,0,1,0,0
0.2,0.124,0,0.49,0.0,0.301,0,0,0,0,0,1,0,0,0,0,0,0,0
0.11,0.281,0,0.52,0.16799999999999998,0.385,0,1,0,0,0,1,0,0,0,0,0,0,1
0.13,0.23800000000000002,0,0.498,0.266,0.397,0,1,0,1,0,0,0,0,0,0,0,0,1
0.12,0.24100000000000002,0,0.89,0.049,0.157,0,1,0,0,0,0,0,1,0,0,1,0,0
0.18,0.36200000000000004,0,0.716,0.020999999999999998,0.16899999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0
0.06,0.281,0,0.498,0.0,0.08499999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0
0.04,0.225,0,0.626,0.0,0.121,0,1,0,0,0,0,0,0,1,0,1,0,0
0.21,0.27899999999999997,0,0.452,0.0,0.145,1,0,0,0,0,0,0,0,1,0,0,0,0
0.13,0.39899999999999997,0,0.588,0.25,0.313,0,0,1,0,0,0,1,0,0,0,0,1,0
0.06,0.153,0,0.5660000000000001,0.0,0.157,0,0,0,0,0,1,0,0,0,1,0,0,0
0.23,0.249,0,0.679,0.0,0.08499999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0
0.2,0.185,0,0.385,0.0,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0.312,0,0.649,0.11399999999999999,0.121,0,1,0,0,0,0,0,0,1,1,0,0,1
0.15,0.375,0,0.679,0.155,0.133,0,0,1,0,0,1,0,0,0,0,0,0,1
0.21,0.273,0,0.731,0.0,0.205,0,1,0,0,0,0,0,0,1,0,1,0,0
0.01,0.17800000000000002,0,0.618,0.0,0.073,0,0,0,0,0,0,0,0,0,0,1,0,0
0.15,0.359,0,0.754,0.101,0.46900000000000003,0,0,1,0,1,0,0,0,0,0,0,0,1
0.01,0.313,0,0.6709999999999999,0.0,0.073,0,0,1,0,0,0,0,1,0,0,0,0,1
0.0,0.313,0,0.792,0.0,0.157,1,0,0,0,0,0,0,1,0,0,0,0,0
0.04,0.282,0,0.731,0.0,0.08499999999999999,0,1,0,0,0,0,0,1,0,0,0,1,0
0.04,0.21600000000000003,0,0.731,0.0,0.24100000000000002,0,0,0,0,0,1,0,0,0,0,0,1,0
0.01,0.309,0,0.8140000000000001,0.0,0.08499999999999999,0,1,0,1,0,0,0,0,0,0,1,0,0
0.0,0.309,0,0.769,0.0,0.277,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2,0.261,0,0.43700000000000006,0.0,0.133,0,1,0,0,0,0,0,0,1,0,0,0,1
0.17,0.284,0,0.573,0.064,0.253,0,1,0,0,0,0,0,0,1,0,0,0,0
0.19,0.239,0,0.5429999999999999,0.006,0.385,0,1,0,0,0,0,1,0,0,0,0,1,0
0.09,0.33899999999999997,0,0.626,0.146,0.385,1,0,0,1,0,0,0,0,0,0,0,0,0
0.22,0.185,0,0.43,0.0,0.505,0,0,0,1,0,0,0,0,0,0,0,0,1
0.02,0.228,0,0.7240000000000001,0.0,0.277,0,1,0,0,0,0,1,0,0,0,0,0,0
0.1,0.183,0,0.4,0.052000000000000005,0.181,0,0,0,0,0,0,1,0,0,0,0,0,1
0.12,0.42700000000000005,0,0.49,0.273,0.157,0,0,1,1,0,0,0,0,0,1,0,0,1
0.01,0.37200000000000005,0,0.769,0.0,0.08499999999999999,0,0,1,0,0,0,1,0,0,0,0,1,0
0.1,0.29100000000000004,0,0.46,0.24,0.373,0,1,0,0,1,0,0,0,0,0,0,0,1
0.13,0.152,0,0.317,0.11599999999999999,0.46900000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01,0.129,0,0.475,0.0,0.24100000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0
0.07,0.23,0,0.799,0.0,0.08499999999999999,1,0,0,0,0,0,0,1,0,0,0,1,0
0.12,0.33799999999999997,0,0.573,0.08199999999999999,0.16899999999999998,0,0,1,0,0,0,0,0,1,0,0,0,0
0.17,0.22699999999999998,0,0.483,0.023,0.121,0,0,0,0,0,1,0,0,0,0,0,1,0
0.21,0.34299999999999997,0,0.8140000000000001,0.0,0.10900000000000001,0,0,1,0,0,0,0,1,0,0,0,0,1
0.06,0.231,0,0.784,0.0,0.10900000000000001,1,0,0,0,0,0,0,0,0,0,0,1,0
0.03,0.259,0,0.8220000000000001,0.0,0.025,1,0,0,0,0,1,0,0,0,0,0,1,0
0.19,0.40299999999999997,0,0.603,0.04,0.337,0,0,1,0,0,0,0,0,0,0,0,0,1
0.22,0.209,0,0.6940000000000001,0.0,0.385,0,1,0,0,0,1,0,0,0,0,0,1,0
0.06,0.377,0,0.6559999999999999,0.0,0.217,0,0,1,0,0,0,0,0,0,0,0,0,1
0.13,0.21100000000000002,0,0.535,0.11000000000000001,0.157,0,0,0,0,0,1,0,0,0,0,0,0,1
0.22,0.29100000000000004,0,0.588,0.0,0.157,0,1,0,0,0,1,0,0,0,0,0,0,1
0.07,0.27899999999999997,0,0.852,0.003,0.097,1,0,0,0,0,0,0,0,1,0,0,1,0
0.01,0.29600000000000004,0,0.6409999999999999,0.0,0.145,0,1,0,0,0,0,1,0,0,0,0,1,0
0.23,0.22899999999999998,0,0.603,0.0,0.133,0,1,0,0,0,1,0,0,0,0,1,0,0
0.22,0.34,0,0.845,0.0,0.097,0,0,1,0,0,1,0,0,0,0,0,0,0
0.16,0.331,0,0.354,0.22799999999999998,0.46900000000000003,0,1,0,0,0,0,0,0,0,0,0,1,0
0.13,0.355,0,0.528,0.318,0.121,0,0,1,0,1,0,0,0,0,0,0,0,0
0.17,0.191,0,0.415,0.026000000000000002,0.229,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1,0.392,0,0.581,0.23399999999999999,0.24100000000000002,0,0,1,0,1,0,0,0,0,0,0,0,0
0.18,0.278,0,0.5660000000000001,0.002,0.205,1,0,0,0,0,0,0,0,0,0,0,1,0
0.16,0.183,0,0.4,0.05,0.217,0,0,0,1,0,0,0,0,0,0,0,0,0
0.08,0.282,0,0.5660000000000001,0.059,0.157,1,0,0,0,1,0,0,0,0,0,0,0,0
0.11,0.371,0,0.445,0.302,0.181,0,0,1,0,0,0,1,0,0,0,0,0,1
0.01,0.313,0,0.807,0.0,0.205,1,0,0,0,0,0,0,1,0,0,0,0,1
0.23,0.285,0,0.649,0.0,0.193,0,1,0,1,0,0,0,0,0,0,0,0,0
0.17,0.195,0,0.43,0.018,0.421,0,0,0,0,0,1,0,0,0,1,0,0,1
0.0,0.301,0,0.611,0.0,0.24100000000000002,0,1,0,0,0,0,1,0,0,0,0,1,0
0.1,0.281,0,0.415,0.20400000000000001,0.157,0,1,0,0,0,0,0,0,1,0,0,1,0
0.11,0.305,0,0.603,0.253,0.193,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,0.311,0,0.799,0.0,0.28900000000000003,0,0,1,0,0,1,0,0,0,0,0,1,0
0.12,0.293,0,0.309,0.313,0.421,0,1,0,1,0,0,0,0,0,0,0,0,1
0.11,0.337,0,0.324,0.28500000000000003,0.265,0,1,0,0,0,0,0,1,0,0,0,1,0
0.08,0.265,0,0.581,0.10900000000000001,0.217,0,1,0,1,0,0,0,0,0,0,0,0,0
0.02,0.321,0,0.754,0.0,0.061,0,0,1,0,0,1,0,0,0,0,0,1,0
0.07,0.316,0,0.7240000000000001,0.032,0.097,0,0,1,0,0,0,0,0,1,0,0,1,0
0.13,0.17,0,0.294,0.118,0.589,0,0,0,0,0,0,0,0,1,0,0,0,0
0.17,0.231,0,0.611,0.019,0.421,0,0,0,1,0,0,0,0,0,0,1,0,0
0.11,0.341,0,0.6559999999999999,0.093,0.10900000000000001,0,0,1,0,0,0,0,0,0,0,1,0,0
0.15,0.18,0,0.40700000000000003,0.045,0.301,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.247,0,0.483,0.0,0.313,0,1,0,0,0,0,0,0,1,0,0,0,0
0.19,0.285,0,0.52,0.024,0.421,0,1,0,0,1,0,0,0,0,0,0,1,0
0.21,0.35100000000000003,0,0.747,0.0,0.193,0,0,1,0,0,0,1,0,0,0,0,1,0
0.13,0.349,0,0.701,0.21400000000000002,0.28900000000000003,0,0,1,1,0,0,0,0,0,0,0,1,0
0.08,0.245,0,0.8220000000000001,0.007000000000000001,0.061,1,0,0,0,1,0,0,0,0,0,1,0,0
0.17,0.373,0,0.505,0.10600000000000001,0.229,0,1,0,0,0,0,0,0,1,0,0,0,1
0.15,0.387,0,0.43700000000000006,0.28700000000000003,0.361,0,0,1,0,0,1,0,0,0,0,0,0,1
0.03,0.231,0,0.8220000000000001,0.0,0.10900000000000001,1,0,0,0,0,0,0,0,0,0,1,0,0
0.04,0.147,0,0.792,0.0,0.10900000000000001,0,0,0,0,0,1,0,0,0,0,1,0,0
0.04,0.322,0,0.679,0.0,0.205,1,0,0,0,0,1,0,0,0,0,0,0,1
0.23,0.317,0,0.799,0.0,0.457,0,0,1,1,0,0,0,0,0,0,1,0,0
0.02,0.321,0,0.618,0.0,0.205,0,0,1,0,0,0,0,1,0,0,0,0,0
0.14,0.305,0,0.36200000000000004,0.24,0.229,1,0,0,1,0,0,0,0,0,0,0,0,0
0.19,0.325,0,0.505,0.002,0.361,1,0,0,0,0,0,0,1,0,0,0,0,0
0.21,0.386,0,0.679,0.0,0.217,0,0,1,0,0,1,0,0,0,0,0,0,0
0.0,0.34299999999999997,0,0.747,0.0,0.229,0,0,1,0,0,0,1,0,0,0,0,1,0
0.11,0.285,0,0.513,0.21600000000000003,0.16899999999999998,1,0,0,0,0,0,0,1,0,0,0,0,1
0.19,0.207,0,0.679,0.0,0.229,0,0,0,0,0,0,0,1,0,0,1,0,0
0.03,0.381,0,0.5579999999999999,0.0,0.277,0,0,1,0,0,1,0,0,0,0,0,0,0
0.01,0.337,0,0.89,0.0,0.097,0,0,1,0,0,0,0,0,1,0,0,0,0
0.01,0.13699999999999998,0,0.603,0.0,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0.24100000000000002,0,0.845,0.017,0.409,0,1,0,0,0,0,0,1,0,0,0,1,0
0.0,0.29,0,0.701,0.0,0.313,0,1,0,0,1,0,0,0,0,0,0,0,1
0.01,0.373,0,0.588,0.0,0.157,0,0,1,0,0,1,0,0,0,0,0,0,0
0.12,0.316,0,0.513,0.22200000000000003,0.34900000000000003,0,1,0,1,0,0,0,0,0,0,0,0,1
0.06,0.23600000000000002,0,0.83,0.001,0.265,0,1,0,0,0,1,0,0,0,0,0,1,0
0.09,0.40299999999999997,0,0.55,0.153,0.24100000000000002,0,0,1,0,1,0,0,0,0,0,0,0,1
0.21,0.23399999999999999,0,0.747,0.0,0.157,1,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.185,0,0.377,0.045,0.313,0,0,0,0,0,0,0,0,1,0,0,0,0
0.04,0.345,0,0.807,0.0,0.10900000000000001,0,0,1,1,0,0,0,0,0,0,1,0,0
0.22,0.36700000000000005,0,0.7090000000000001,0.0,0.34900000000000003,0,0,1,0,0,0,0,1,0,0,0,0,0
0.09,0.348,0,0.626,0.18,0.157,0,0,1,0,0,1,0,0,0,0,1,0,0
0.15,0.175,0,0.415,0.047,0.121,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.214,0,0.799,0.0,0.385,0,0,0,0,0,0,0,1,0,0,1,0,0
0.17,0.249,0,0.483,0.047,0.337,1,0,0,0,0,0,0,0,1,0,0,0,0
0.05,0.141,0,0.46,0.0,0.205,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1,0.385,0,0.573,0.093,0.24100000000000002,0,0,1,0,1,0,0,0,0,0,0,0,0
0.08,0.235,0,0.7090000000000001,0.028999999999999998,0.193,1,0,0,0,0,0,0,1,0,0,0,1,0
0.21,0.18600000000000003,0,0.701,0.0,0.445,0,0,0,0,0,0,0,0,0,1,1,0,0
0.13,0.301,1,0.852,0.062,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0
0.22,0.282,0,0.626,0.0,0.145,0,1,0,1,0,0,0,0,0,0,0,0,1
0.23,0.293,0,0.784,0.0,0.205,0,1,0,1,0,0,0,0,0,0,0,1,0
0.2,0.32899999999999996,1,0.912,0.0,0.28900000000000003,0,1,0,1,0,0,0,0,0,0,1,0,0
0.16,0.319,0,0.513,0.10900000000000001,0.28900000000000003,1,0,0,0,0,1,0,0,0,0,0,1,0
0.07,0.20800000000000002,0,0.626,0.0,0.373,0,1,0,0,0,0,1,0,0,0,0,0,0
0.08,0.242,1,0.897,0.003,0.361,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,0.29100000000000004,0,0.784,0.0,0.253,0,1,0,0,0,0,0,0,0,0,1,0,0
0.23,0.261,0,0.618,0.0,0.025,1,0,0,0,0,0,0,1,0,0,0,0,1
0.2,0.253,0,0.573,0.0,0.193,1,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.165,0,0.49,0.0,0.409,0,0,0,0,0,0,0,1,0,1,0,0,1
0.22,0.345,0,0.716,0.0,0.325,1,0,0,0,0,0,0,1,0,0,0,0,0
0.17,0.105,0,0.377,0.039,0.445,0,0,0,1,0,0,0,0,0,0,0,0,0
0.02,0.242,0,0.505,0.0,0.145,0,1,0,0,1,0,0,0,0,0,0,0,1
0.0,0.16,0,0.5429999999999999,0.0,0.133,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1,0.27699999999999997,0,0.679,0.057999999999999996,0.097,1,0,0,0,0,1,0,0,0,0,0,1,0
0.08,0.212,0,0.505,0.037,0.529,0,1,0,0,0,0,0,0,1,0,0,0,0
0.21,0.32,1,0.912,0.0,0.157,0,1,0,0,1,0,0,0,0,0,0,1,0
0.1,0.14800000000000002,0,0.42200000000000004,0.062,0.5650000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.203,0,0.505,0.0,0.145,1,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.413,0,0.528,0.194,0.265,0,0,1,0,1,0,0,0,0,0,0,0,1
0.09,0.316,0,0.5660000000000001,0.146,0.097,1,0,0,0,1,0,0,0,0,0,0,0,1
0.05,0.312,0,0.731,0.0,0.133,1,0,0,1,0,0,0,0,0,0,0,0,1
0.12,0.355,0,0.7390000000000001,0.11599999999999999,0.433,0,0,1,0,0,0,0,0,1,0,0,0,1
